timestamp,label,FC3,C3,CP3,Cz,FCz,FC4,C4,CP4
2025-12-12 20:51:17.773347,Right,1540.9665256545236,2251.815751793072,2207.947571424661,1813.3796233970365,437.46466328989635,1578.2346078671787,1936.540162877751,2465.499626897787
2025-12-12 20:51:17.790444,Right,8305.546952588458,12127.909816778942,11890.332624822544,9769.660677917127,2362.317545871064,8501.53355269838,10429.693068320152,13278.318993100595
2025-12-12 20:51:17.793400,Right,19056.208702745123,27790.21202420837,27240.70548903487,22398.116927037176,5442.184324787929,19486.084866921665,23897.812026768603,30424.644481415602
2025-12-12 20:51:17.796409,Right,23897.543356160746,34757.47558456694,34057.86417763254,28036.20281429675,6879.683022086394,24385.438085414906,29885.327843855535,38048.44581189169
2025-12-12 20:51:17.799463,Right,16332.759691519765,23569.54151691529,23073.302195514065,19032.646989320703,4771.852853345032,16565.36560945231,20255.306939228467,25793.1620498666
2025-12-12 20:51:17.803434,Right,2171.841007303359,2781.772896235023,2686.552592047432,2247.091581193119,670.0991384328372,2014.504989953246,2367.6253879415744,3027.2128482517146
2025-12-12 20:51:17.808491,Right,-8510.968244461867,-12848.78196378774,-12631.684586142364,-10401.189795918734,-2534.5143846707433,-8930.913231040991,-11080.28665385564,-14091.14726034517
2025-12-12 20:51:17.812491,Right,-11234.02578733518,-16783.01310356526,-16477.98051290313,-13578.655826478207,-3392.1849515322974,-11691.724304827949,-14460.483560213645,-18399.814341604593
2025-12-12 20:51:17.816535,Right,-8009.89604906569,-11999.283651105536,-11779.080382428074,-9685.803749856306,-2402.391853081368,-8352.058950858132,-10338.425389975891,-13158.473725647957
2025-12-12 20:51:17.819519,Right,-3368.1518252615933,-5159.941788073571,-5068.037264401268,-4156.066380722332,-1000.243746970431,-3570.3594107945682,-4451.347735817428,-5665.434312224737
2025-12-12 20:51:17.823612,Right,-825.9934213269735,-1425.6149128290126,-1404.870710788411,-1167.9526106129633,-307.1923370194854,-955.9253331571817,-1238.341269907367,-1575.697354807402
2025-12-12 20:51:17.828586,Right,-1353.9423017395893,-2197.865535894409,-2164.874955984531,-1800.2621956158546,-508.2819362562295,-1495.2807423296035,-1899.7440480368678,-2422.6560897077434
2025-12-12 20:51:17.831588,Right,-3495.715926462959,-5318.477910898626,-5229.662120905588,-4292.184851181693,-1080.7162027809536,-3683.857815223164,-4578.21949234663,-5838.659054504475
2025-12-12 20:51:17.835586,Right,-4885.181456669816,-7322.901470218319,-7197.288292657817,-5897.210775254294,-1428.8633452213253,-5093.391196495097,-6298.284361097845,-8030.1561059274245
2025-12-12 20:51:17.839610,Right,-4350.605348499259,-6514.878403114388,-6403.8233909377595,-5269.528132142965,-1322.1928712884255,-4529.5798020368675,-5602.406520037679,-7144.067276467686
2025-12-12 20:51:17.844548,Right,-2816.5080490390537,-4254.3792320577195,-4186.952833307092,-3457.7540516559966,-943.8005339709052,-2945.132353238645,-3656.6836127344286,-4670.3250720977085
2025-12-12 20:51:17.849622,Right,-2029.5536276064813,-3086.1510008411715,-3043.207425623201,-2486.3164971625665,-674.580326998781,-2127.5326055105543,-2648.9749920893228,-3391.2444065853488
2025-12-12 20:51:17.855655,Right,-2537.784528556629,-3805.744277640246,-3748.359863647027,-3045.265854586847,-744.837474525586,-2634.322731717606,-3267.7478756395867,-4176.062760568457
2025-12-12 20:51:17.858648,Right,-3282.2895607374376,-4871.291515872115,-4787.946737119579,-3928.2974360055523,-988.6182602444896,-3381.488020369434,-4188.020050453371,-5339.290013336227
2025-12-12 20:51:17.861651,Right,-3137.3716781568946,-4640.572033668985,-4555.182168956497,-3766.9164600756485,-1028.053506278753,-3219.271615040372,-3992.109784594155,-5083.990381599404
2025-12-12 20:51:17.864610,Right,-2311.888411203283,-3414.26992160792,-3348.3772804019973,-2758.409960527206,-771.7913441710116,-2362.9662375983316,-2935.479711528984,-3736.82933957933
2025-12-12 20:51:17.868674,Right,-1880.6597037754254,-2764.65601140121,-2707.4279910650803,-2207.715834222967,-560.6299092683475,-1913.2383609219687,-2374.41329587996,-3019.19334285846
2025-12-12 20:51:17.871703,Right,-2260.9267292928416,-3310.1994362135883,-3236.5145746617345,-2663.987989878864,-674.6572438585863,-2297.1564197595,-2844.268967152806,-3612.5580995825585
2025-12-12 20:51:17.875701,Right,-2723.538062680629,-3982.979612432653,-3891.1304003321566,-3235.768778937403,-897.8266181258077,-2765.8558642417192,-3423.2435645657824,-4349.262186615029
2025-12-12 20:51:17.879724,Right,-2475.536550272256,-3608.7635050170356,-3523.2506718552904,-2920.2971860859543,-837.4128316862916,-2503.7619887077017,-3098.394753697212,-3939.419059878215
2025-12-12 20:51:17.884733,Right,-1741.3375699073076,-2511.049237159663,-2448.312738696346,-2000.0095626227558,-533.760016375134,-1741.0124158436665,-2152.153982474003,-2734.567015136825
2025-12-12 20:51:17.887749,Right,-1404.2928452448687,-1996.2058591429377,-1943.5307292703073,-1588.776905548526,-398.9191461209266,-1387.4285712050041,-1712.6007602461614,-2168.7406764843035
2025-12-12 20:51:17.891738,Right,-1782.3904818749288,-2539.615362158278,-2475.4198888340034,-2060.207430350594,-576.3175043554511,-1771.4820696521783,-2184.774656635942,-2765.7581336805597
2025-12-12 20:51:17.896811,Right,-2221.9226146263536,-3175.0440776491305,-3099.1383059852524,-2575.1693175365217,-737.2096293607319,-2219.6086425653193,-2731.3675882067764,-3464.428970061126
2025-12-12 20:51:17.899771,Right,-2010.2997654720675,-2849.4703307014424,-2781.2659874754027,-2284.140903784428,-609.5087807102827,-1997.371128558647,-2448.2897760414053,-3107.59371201077
2025-12-12 20:51:17.903785,Right,-1331.815401433385,-1841.6398565426935,-1792.1203050056938,-1467.725607873872,-372.522026416118,-1295.6060375992674,-1581.1326928014169,-2002.5157888536341
2025-12-12 20:51:17.909751,Right,-988.80100198125,-1337.8668987052515,-1295.5106041122926,-1087.9543865235755,-333.9209424335859,-941.2655683014309,-1149.9923763975967,-1452.1939497309504
2025-12-12 20:51:17.912810,Right,-1305.4204165143892,-1804.388732541236,-1751.8378411233425,-1467.2145117019536,-470.3971140261274,-1265.9504362287698,-1551.156595899025,-1965.723159238114
2025-12-12 20:51:17.916825,Right,-1712.852306210203,-2392.682700645528,-2328.9665274992585,-1912.0013438729802,-530.6201401557482,-1681.325395108317,-2055.028779994347,-2610.0693856950384
2025-12-12 20:51:17.919913,Right,-1552.141346624354,-2140.811243908596,-2080.5533826815663,-1700.3629832617007,-431.456910550507,-1510.547982808901,-1838.941865070723,-2332.9210078201722
2025-12-12 20:51:17.926868,Right,-965.963199535734,-1272.3611371414736,-1226.036592385266,-1028.5491364372429,-311.9111238413607,-904.5159193475265,-1095.5469541859347,-1383.1724962741137
2025-12-12 20:51:17.929874,Right,-665.1722836814588,-828.8082986975787,-790.3822915059282,-684.6559357645456,-280.28047781798523,-594.6006718254648,-716.1161493071122,-901.0025169835426
2025-12-12 20:51:17.932883,Right,-936.4575966927223,-1217.48797820881,-1173.5424617819954,-974.8167021548143,-310.7463954335544,-870.9454628286185,-1050.010500928387,-1328.5879526637727
2025-12-12 20:51:17.936882,Right,-1281.1787401486654,-1706.4080780030927,-1653.9174449201673,-1356.700853735907,-345.16866729795584,-1218.6246839136584,-1471.2155529299052,-1863.8807616092963
2025-12-12 20:51:17.942922,Right,-1142.023686661967,-1491.4163456783863,-1441.6958776619285,-1207.7139941208297,-341.8333010466158,-1068.8263515814906,-1288.016545421211,-1629.2244347661035
2025-12-12 20:51:17.946926,Right,-657.114965572604,-779.0328087146627,-742.9412096075248,-647.6218577922555,-266.3302792722243,-567.8314312842558,-673.1885305672185,-850.5731241125613
2025-12-12 20:51:17.949922,Right,-414.58048794057686,-421.04995676351245,-394.5905155823566,-332.24348448123783,-156.97863036989293,-318.461534491973,-358.94411184906494,-457.26983935176395
2025-12-12 20:51:17.952887,Right,-624.5090291196248,-721.1096405225107,-690.824926311383,-552.47429179959,-133.36990023590624,-532.930265476869,-612.9617997636087,-782.2255304359132
2025-12-12 20:51:17.955939,Right,-880.8120324609336,-1092.6237393077463,-1053.8349058703752,-875.0853575563524,-220.8386245220172,-794.5268595342059,-934.1190133358468,-1187.9497019195696
2025-12-12 20:51:17.959892,Right,-768.1866352786892,-929.6078702304512,-892.0847353274003,-770.5997776916483,-259.9010228096158,-679.1899234174634,-796.2427182346582,-1012.0772082827752
2025-12-12 20:51:17.963961,Right,-404.5510152889183,-395.43853333132574,-368.34087507310323,-323.46369850996416,-135.4540441708814,-307.56694072973914,-335.22792234952794,-428.65449988341425
2025-12-12 20:51:17.967959,Right,-214.33914751146222,-109.89101383183151,-87.96949420886813,-66.03221403673524,9.774242756218882,-113.63189781899564,-86.95661827304866,-113.60926140559604
2025-12-12 20:51:17.971923,Right,-341.3379631473799,-295.0599838877097,-266.31808798678685,-228.6574111772352,-20.0166090640123,-245.83002524258336,-246.28741684462875,-314.0487437538104
2025-12-12 20:51:17.977005,Right,-511.1648260666989,-553.4726961712004,-516.4633329457138,-465.8296061925357,-147.82760416795645,-424.23390452651074,-469.06075758190127,-598.1341596531565
2025-12-12 20:51:17.980010,Right,-440.4756494422327,-458.7883452491951,-424.02891777595505,-379.9628242915496,-137.70213101925037,-356.78036837792024,-385.4531177577446,-496.1750224159332
2025-12-12 20:51:17.985175,Right,-186.8475732616498,-87.93591255892534,-62.823053129250184,-51.10088224115316,17.448706007206056,-100.13344633186352,-64.55262204929022,-89.33213472628267
2025-12-12 20:51:17.987992,Right,-22.693739998037927,151.89447972993366,171.5683373786742,137.02211683581118,88.3038023346162,65.70825316745322,139.8719571128313,173.8700408709119
2025-12-12 20:51:17.992005,Right,-72.9220006170217,70.91529072457342,92.40707313950406,43.30186904233415,-5.1778303414530455,10.471087342768442,68.04943025609828,82.65281479887199
2025-12-12 20:51:17.995986,Right,-189.13531904414413,-105.89159200858558,-82.6092429269338,-93.13766620564274,-74.59501984192707,-113.32088853835012,-81.44263546794537,-113.66559456376126
2025-12-12 20:51:18.000055,Right,-167.29387430497445,-72.72786319002626,-52.66247606815887,-30.197323559987126,5.213279387013245,-94.27460419482668,-48.11744459910551,-76.23247255166643
2025-12-12 20:51:18.004084,Right,1.4079531699826475,174.42200868480722,189.53048491680238,175.92118819215102,103.4476822481738,76.3773390277347,165.4027089901938,197.43106603523483
2025-12-12 20:51:18.007037,Right,145.63719917507842,374.4862008274067,387.3801729667175,309.2997615468921,86.85297696415364,220.49310986301862,335.1297082836827,417.252289502474
2025-12-12 20:51:18.012087,Right,143.40739569241123,356.8266702821347,370.0439576970821,288.60744086834166,37.945073778158985,213.00714756920934,319.4920484613467,397.07293578763347
2025-12-12 20:51:18.016050,Right,65.41536271007499,238.90203739465323,253.12466789284372,219.76269274231436,70.67165363710228,129.03745941531088,219.44218827707573,268.70328965640147
2025-12-12 20:51:18.020108,Right,62.31827988255827,238.92918075309717,254.7911728500876,224.56918863626197,121.67875588947936,124.01743471226655,218.06905181631737,270.1140816592233
2025-12-12 20:51:18.023152,Right,163.5470704509862,389.6007920862394,407.67365043126483,313.5566256207385,96.47474666932249,227.61546642758822,343.86608702999365,434.05195891010226
2025-12-12 20:51:18.027137,Right,260.1497157446929,533.1930822921859,552.9244431492698,414.1869552142889,62.81279756737058,328.94172396500653,466.4447229855141,589.330437686338
2025-12-12 20:51:18.031139,Right,270.5521984651932,556.8222399679944,578.0470365208166,459.9825520043669,115.33458846082794,344.4393989218879,489.28216520437854,616.5221233860648
2025-12-12 20:51:18.035198,Right,237.17002304248308,515.3397116282722,539.6527212685032,444.006399337115,180.94849627569783,313.9633434223506,454.4932373649208,575.2501284032187
2025-12-12 20:51:18.039141,Right,239.4578751413792,512.4588903899421,540.468461613491,417.65809167319094,149.73247467879264,314.9189154911728,450.19062119181035,574.6214587009745
2025-12-12 20:51:18.044181,Right,287.0614319479646,566.700251486589,595.1272853942937,441.4393436772516,89.05455759367032,358.42693203198723,497.2465118576365,633.8189415379311
2025-12-12 20:51:18.048190,Right,341.29193410223525,638.1674138795352,662.5869274999131,520.502616833488,127.78879222425167,409.8909322169784,562.7321644265903,712.4858575210674
2025-12-12 20:51:18.051213,Right,384.9658827385865,704.3284098863369,723.9753523235559,595.784007710201,215.1946581946977,453.1327373186068,621.7027307539829,786.6627150918939
2025-12-12 20:51:18.055169,Right,417.06169883333496,749.1096556622651,766.0849583969684,612.1310916800867,205.6430799124646,483.27672720202827,657.219970864011,834.7112197889364
2025-12-12 20:51:18.059234,Right,421.66028837219346,743.1567716267891,757.7082418969949,582.0517288989504,122.11625600248226,481.5411351780931,648.5435682026437,822.941011602059
2025-12-12 20:51:18.063237,Right,403.5499054523243,705.2093857537257,715.1053985648323,567.8466470466228,116.13617724674987,455.40214212203864,615.6864071416203,776.2773970808485
2025-12-12 20:51:18.067257,Right,418.7184554285777,724.4259774843813,728.7641328959144,610.9349099282408,197.77383540783194,464.99182855011895,632.2143805235974,795.6713840719312
2025-12-12 20:51:18.073281,Right,498.8536016267608,837.2236209925031,837.7626677247463,688.6118849210325,227.46781449724222,541.1937649002648,726.1631633150391,918.3716221706709
2025-12-12 20:51:18.076279,Right,574.0577524154214,933.1175050690072,931.6559184713988,734.5564039507299,172.28931718724198,609.9638116540154,805.9996381534729,1020.6409297954524
2025-12-12 20:51:18.080295,Right,555.3796990776318,890.2801046208479,887.2243932240526,705.4144282778143,151.17278257478029,581.9127967219101,770.89610382088,971.3792542205192
2025-12-12 20:51:18.083304,Right,482.02619352715556,775.2922238927567,770.6563241807744,640.3244486422627,203.37435539346188,500.6940461420454,674.5616001054877,845.8753079549642
2025-12-12 20:51:18.087327,Right,487.22187551803654,777.7069683476584,770.9667560259113,637.2289960361668,225.21176305340487,502.8051280088257,674.8673592439736,849.2691623115679
2025-12-12 20:51:18.093373,Right,600.4939894034178,933.8474950992968,923.2156744948588,734.4862475956907,181.68778635698254,616.4421090251417,805.8148966897279,1019.0740621456644
2025-12-12 20:51:18.096362,Right,686.5741529730731,1052.4488922352903,1037.250328894821,834.5368907442898,174.6719832023664,703.4510588167468,908.8296138483565,1148.5230914113345
2025-12-12 20:51:18.100354,Right,635.4811562913819,980.0618260408519,963.4939373491798,811.1032417310635,236.76717255881522,652.4267117214622,850.3514899056172,1071.9778630001238
2025-12-12 20:51:18.104370,Right,527.8807801631629,826.5146058589453,812.5477910407353,693.7555199131602,258.0045841636893,543.6515227196505,718.747301958967,906.4538259397959
2025-12-12 20:51:18.107438,Right,524.0742370520602,814.7283516037278,802.1131654472556,654.9377330539282,200.0382749211567,537.6681054823566,705.9851467853878,892.114839299582
2025-12-12 20:51:18.111370,Right,637.4521746073151,969.0485405506333,952.4611323764548,771.0788393471157,185.67566982630524,648.8976289480925,838.3935416383902,1057.811302548973
2025-12-12 20:51:18.115382,Right,720.8096790161799,1086.0943353439216,1064.3127817068016,892.9832311242353,269.59723921937984,730.0974059305154,941.3413821513532,1185.678901503794
2025-12-12 20:51:18.119423,Right,674.681373617379,1018.0055542859482,996.4640701060416,847.5975846727379,314.48454718859284,679.3958566774963,882.6121437067632,1113.2142423313344
2025-12-12 20:51:18.123426,Right,576.5623036443139,866.9705015474465,849.696256839321,696.8902415480698,231.1555991927744,572.953650716343,749.3712666042848,947.7135865434539
2025-12-12 20:51:18.127429,Right,565.8003650777973,838.9203931305092,822.1857679535169,659.1149883347098,157.0111194885103,553.7141135812271,723.638207377051,914.4653251713607
2025-12-12 20:51:18.132474,Right,659.2551589509239,971.1993830348365,949.1451772826258,791.8933084063465,226.41335100354627,643.5339645333588,838.683976411703,1058.7239434826188
2025-12-12 20:51:18.135457,Right,737.9458227516152,1089.8353203578154,1063.2498247494223,906.0842982328031,328.78663268929813,722.5132265570574,940.1291574083734,1190.8320257317973
2025-12-12 20:51:18.139467,Right,702.6647305811057,1036.4983679138822,1011.1637641652487,839.7934673136333,295.74683058448136,685.5502013752703,890.5460004407214,1133.6896018931875
2025-12-12 20:51:18.143512,Right,597.7892161674099,873.0723461986054,851.0259876826312,687.1062521743588,193.28673246345716,575.15028459928,748.5626115232008,954.4159675777191
2025-12-12 20:51:18.147491,Right,557.8321360547561,807.8058581175283,785.2432327894494,655.8638156545348,200.73681752983248,530.8183686586563,695.8276204071008,884.7718019149033
2025-12-12 20:51:18.151472,Right,638.9524659034796,927.2894446189748,901.0549170006998,776.5994828903349,296.08997415716294,612.5544532914646,801.632691957755,1020.0248172410065
2025-12-12 20:51:18.155529,Right,738.8779302135808,1072.5792351387208,1044.2910439594416,875.3533157696947,305.74297121260315,714.8777445520973,925.1573874346213,1181.5104040170554
2025-12-12 20:51:18.161601,Right,721.277609464014,1040.215905752033,1012.7889811273199,820.6557553953025,214.16528854664648,696.6666358637158,894.8137179847108,1144.3907706614118
