timestamp,label,FC3,C3,CP3,Cz,FCz,FC4,C4,CP4
2025-12-12 20:52:10.140807,Right,1971.8435984202056,2543.1521803758505,2545.169343932322,2087.1325530866043,1011.1433295991296,1871.5974492561486,2245.185127959793,2746.332065279375
2025-12-12 20:52:10.156876,Right,10619.605864128764,13699.347938826368,13709.72322882431,11240.586847488084,5434.35900656783,10081.57560598934,12094.09883309941,14794.074423966766
2025-12-12 20:52:10.160883,Right,24333.68779075235,31402.062850559872,31423.742191989397,25757.705128326445,12402.143113127539,23108.229687275263,27721.892167798058,33912.071518872224
2025-12-12 20:52:10.163902,Right,30430.081755513114,39299.55570937309,39320.72133082163,32220.109687039403,15383.749892989748,28916.216629473594,34692.699760113435,42441.770641245304
2025-12-12 20:52:10.167911,Right,20604.790240753566,26673.679035439636,26675.066505048715,21854.32546621617,10211.024188118849,19615.579887694774,23545.109993806036,28807.71107539913
2025-12-12 20:52:10.171902,Right,2328.681577203868,3141.2453944266017,3115.5749742725457,2569.9954336813244,859.7159857651932,2283.8806785805064,2769.5986735922343,3395.851190815476
2025-12-12 20:52:10.176926,Right,-11441.578085641173,-14602.345873728977,-14644.574470783467,-11957.267567771458,-6049.32424873003,-10785.11729685514,-12895.435602717422,-15762.930621896521
2025-12-12 20:52:10.179918,Right,-14904.191703796096,-19078.847408460046,-19120.541712635604,-15630.224228175299,-7733.12813380087,-14079.199793448148,-16848.18134653999,-20594.23050157237
2025-12-12 20:52:10.185953,Right,-10657.910934119893,-13628.876346478122,-13659.862875086721,-11182.808506767265,-5600.9095231087995,-10059.059644044726,-12036.45635742473,-14708.308467116323
2025-12-12 20:52:10.188956,Right,-4617.6342154283775,-5860.1051924171625,-5881.2033788425615,-4816.890898152022,-2548.988164860173,-4335.241832338332,-5175.910849139909,-6320.170305999229
2025-12-12 20:52:10.191965,Right,-1351.57687298354,-1654.0111106461845,-1671.3693689288339,-1352.5388465177966,-827.0802363587718,-1240.9346060464159,-1460.662091529346,-1778.7028994917637
2025-12-12 20:52:10.195919,Right,-2038.8066391778411,-2541.011371957953,-2559.242228635121,-2077.430165160564,-1138.9015200208523,-1895.061984080472,-2243.599721376202,-2736.999932372826
2025-12-12 20:52:10.199981,Right,-4744.319199524238,-6037.585843055975,-6057.859454184771,-4960.47131768649,-2569.6125719307456,-4464.794582841685,-5331.314179199049,-6515.336390244309
2025-12-12 20:52:10.204001,Right,-6473.5953286947915,-8278.807449482381,-8300.13932027691,-6801.423943682457,-3482.0307535766624,-6111.250118807075,-7309.905101103126,-8938.80616130412
2025-12-12 20:52:10.208010,Right,-5783.053467127378,-7394.496753710206,-7414.754437339143,-6060.295528013376,-3053.3730646504555,-5462.524848413537,-6528.699068616494,-7984.292708406574
2025-12-12 20:52:10.211038,Right,-3823.3889844211517,-4870.717243153136,-4887.874926599907,-3987.8825590353226,-1981.9060797494021,-3606.6376205337,-4300.932597765117,-5256.765876244521
2025-12-12 20:52:10.215034,Right,-2775.6952699256362,-3526.5633814956527,-3540.912595457514,-2905.296673021163,-1490.6779326097458,-2613.1687528346665,-3114.4387570256367,-3804.1164717747597
2025-12-12 20:52:10.219062,Right,-3373.327644495177,-4304.747081151581,-4318.899436959182,-3551.334247709601,-1854.1017334524076,-3181.282328508678,-3799.585400050506,-4644.9216120278
2025-12-12 20:52:10.223083,Right,-4316.6063379353145,-5523.693457479472,-5538.969379990245,-4531.3751069805585,-2278.422683300625,-4079.220409415895,-4872.515947612468,-5960.222528187791
