timestamp,label,FC3,C3,CP3,Cz,FCz,FC4,C4,CP4
2025-12-12 18:26:21.237808,Right,2495.104397280849,2743.220976014874,2583.422999614353,2534.426466900479,1939.741973095797,2482.6287771806496,2426.349577656878,2669.872111055544
2025-12-12 18:26:21.254801,Right,13429.798963054483,14767.769330032803,13905.397461385779,13642.402358318293,10460.300038407879,13363.615826231573,13059.592516911129,14371.368533777
2025-12-12 18:26:21.257876,Right,30748.02143451898,33819.46128988905,31838.453559747075,31238.01837226674,24001.941379314114,30599.42606502498,29900.22534560742,32906.441414567395
2025-12-12 18:26:21.260877,Right,38419.29537694983,42271.505653763656,39786.708070885434,39037.98892561332,30043.89505933966,38238.560172265985,37360.44913405566,41119.832302866416
2025-12-12 18:26:21.263907,Right,26028.58155331306,28654.916774719284,26964.440693531884,26457.16943776104,20319.639711985692,25912.046489380235,25313.481748734812,27858.722152611226
2025-12-12 18:26:21.268903,Right,3065.8088645538955,3395.5071075815067,3190.1902787461586,3131.5737225043704,2225.5211400573753,3061.740771530691,2986.1489872929233,3275.7402129617985
2025-12-12 18:26:21.271897,Right,-14216.96368002586,-15617.423026956792,-14710.989206504892,-14425.527572842373,-11305.821376938227,-14134.032005210145,-13820.916891330358,-15225.850953206536
2025-12-12 18:26:21.274929,Right,-18628.49700812326,-20461.01269972342,-19284.001284661994,-18905.66328563477,-14562.304364954645,-18518.755157447536,-18114.56546367478,-19940.83397258661
2025-12-12 18:26:21.279935,Right,-13378.088970736717,-14680.188372533768,-13843.500906154863,-13573.213837883086,-10326.084820417396,-13294.641008208913,-13011.444158986444,-14312.761990450439
2025-12-12 18:26:21.283922,Right,-5767.6845138433855,-6321.186526831705,-5955.30795906682,-5848.1413252159255,-4492.729282103537,-5729.48386856704,-5610.183359661838,-6168.841471251915
2025-12-12 18:26:21.287952,Right,-1583.0304526102263,-1731.2986616120907,-1619.2954340575961,-1601.130556140095,-1354.638619389094,-1570.051415749942,-1539.5722983964952,-1695.8074381748447
2025-12-12 18:26:21.291963,Right,-2460.4293946941616,-2690.466679435107,-2528.041895067785,-2489.42143619142,-1958.9750681779115,-2439.5800408910727,-2392.8920883815736,-2632.5545062092133
2025-12-12 18:26:21.295964,Right,-5953.816761162598,-6521.522340410622,-6142.322020158754,-6034.465003879508,-4569.275777148665,-5913.188671614858,-5789.955661892891,-6365.164631477557
