timestamp,label,FC3,C3,CP3,Cz,FCz,FC4,C4,CP4
2025-12-12 20:46:12.537156,Right,1765.6359058342903,1970.86490391579,1997.8976782047482,1851.625763477986,1632.6317197741976,1417.6578324262268,1818.35573475626,2095.559847930561
2025-12-12 20:46:12.554161,Right,9509.876437714593,10613.294913371788,10757.401307770397,9970.537309766889,8793.173294016722,7633.7748537943435,9790.354693309897,11284.683160297542
2025-12-12 20:46:12.557164,Right,21795.471777992745,24316.501762010586,24640.8391112596,22840.956917234405,20147.420332442583,17488.853278322484,22424.71073066156,25853.57101694045
2025-12-12 20:46:12.561230,Right,27278.81278801663,30413.539016358216,30804.310676260924,28559.937960421215,25189.80574234629,21873.153571345738,28032.150408163943,32330.470086950307
2025-12-12 20:46:12.565247,Right,18548.25973957849,20637.819471553914,20873.56174241998,19363.767977831834,17056.968016348263,14845.232769163915,18993.173689554293,21922.905790571684
2025-12-12 20:46:12.568256,Right,2289.030018349251,2465.189789551703,2437.3041757819155,2283.4764915122796,1962.854038781632,1782.2275270967948,2214.687564687425,2584.7439939639444
2025-12-12 20:46:12.572256,Right,-9965.750319531246,-11221.742959372146,-11440.00634214349,-10573.827661965857,-9374.070802436472,-8058.458148916659,-10416.34202659785,-11974.31955225169
2025-12-12 20:46:12.576290,Right,-13087.490370921616,-14697.96173945471,-14956.106222953298,-13833.764598494454,-12212.997449297342,-10564.191098908952,-13620.46692911064,-15662.636511871708
2025-12-12 20:46:12.580288,Right,-9365.69657731743,-10526.446199303551,-10713.742195045226,-9910.222161273996,-8733.99303544627,-7570.666963710333,-9762.824849553406,-11215.707137978286
2025-12-12 20:46:12.585306,Right,-3999.3349595717737,-4521.486340127536,-4613.424287815869,-4266.034032674856,-3776.251841841964,-3251.1634036353207,-4210.887911187136,-4826.2778215867
2025-12-12 20:46:12.589302,Right,-1061.96548112866,-1236.110333431745,-1275.6810260501807,-1176.2329734558589,-1067.9626223844825,-884.5123576624319,-1172.578956768557,-1332.6646345430054
2025-12-12 20:46:12.593338,Right,-1677.4303243259783,-1921.0164368918631,-1967.898288748227,-1816.6675050529884,-1617.9876799876802,-1378.2565361276502,-1803.9999320607749,-2057.9221569327638
2025-12-12 20:46:12.596360,Right,-4134.734297056915,-4659.696901632124,-4743.08382365189,-4388.987844650168,-3873.7072593872435,-3351.0714392840746,-4330.369130074396,-4967.090628415463
2025-12-12 20:46:12.600357,Right,-5698.4218122652965,-6398.063638428459,-6503.45487349038,-6022.213347759447,-5330.604659550241,-4599.125604056637,-5929.045225631911,-6818.14917872462
2025-12-12 20:46:12.604366,Right,-5061.056595118716,-5680.178292411147,-5774.849067787756,-5345.358746857266,-4747.952642441844,-4078.5243815439753,-5260.78055956657,-6058.19997255702
2025-12-12 20:46:12.608382,Right,-3310.8247541688615,-3721.584628644283,-3789.967201785301,-3501.5863261967897,-3104.523237526184,-2671.3399210084463,-3451.4429428905714,-3972.027375756181
2025-12-12 20:46:12.613395,Right,-2417.5032303394983,-2719.7677291367436,-2773.966797304107,-2558.77910648589,-2254.9054990276927,-1954.7029803713085,-2525.027415404329,-2899.862277370761
2025-12-12 20:46:12.617427,Right,-2973.528526684735,-3337.0165913514793,-3397.045822789776,-3138.3154370214324,-2780.818621729035,-2395.681520078797,-3088.5656846907223,-3554.820037779631
