timestamp,label,FC3,C3,CP3,Cz,FCz,FC4,C4,CP4
2025-12-12 20:54:05.277945,Right,2235.541870686787,2658.762648419652,2660.230385385214,2259.1187185031663,1349.630182159419,2034.4939945615424,2398.7661029048104,2850.9247232033476
2025-12-12 20:54:05.294005,Right,12042.509683868157,14319.887384173533,14327.58429044866,12167.922407585851,7277.987748994072,10958.775728724333,12919.719271503702,15354.919132989688
2025-12-12 20:54:05.298015,Right,27605.73764602313,32815.94607243882,32832.71032991972,27884.67051603092,16703.314856143705,25118.963328793034,29608.08586016998,35188.24050429992
2025-12-12 20:54:05.301031,Right,34558.3985836255,41052.745318742745,41071.36462304114,34880.379017863874,20928.067900866205,31439.900724953077,37042.30318018376,44021.60668548976
2025-12-12 20:54:05.306025,Right,23491.37808663638,27848.65671911015,27856.44977505131,23651.14581131454,14214.75393994728,21361.722478454576,25133.84546051998,29864.593034120495
2025-12-12 20:54:05.309065,Right,2854.0860849860474,3275.2052904464363,3266.7395965463074,2764.8431834831135,1691.0662639331713,2576.1649406225915,2966.777424732194,3515.1705743034836
2025-12-12 20:54:05.314048,Right,-12714.194072725746,-15242.161803447118,-15261.6668179853,-12959.724973886594,-7695.157984340767,-11594.553022445034,-13739.851202918915,-16341.510919609049
2025-12-12 20:54:05.317011,Right,-16667.84885623888,-19925.202963924094,-19946.703133228584,-16922.908352532657,-9990.669377034501,-15192.772985968448,-17967.67307475547,-21362.831522218883
2025-12-12 20:54:05.321074,Right,-11915.442675021302,-14252.148840966634,-14269.852796737396,-12101.250573928293,-7088.59672017282,-10864.379573061015,-12852.160801549035,-15278.270763669396
2025-12-12 20:54:05.325074,Right,-5096.904756094271,-6132.084594224696,-6145.4308916402515,-5213.841809668054,-3044.6027041515918,-4655.203574619896,-5527.961995254387,-6571.412785620894
2025-12-12 20:54:05.329115,Right,-1385.6346246075118,-1715.2948542232625,-1726.8819458023645,-1465.9302299132105,-858.1193779871683,-1277.542977445817,-1544.766020123032,-1838.1344955366803
2025-12-12 20:54:05.334128,Right,-2166.9559260833776,-2642.001402219059,-2654.684447950218,-2246.9480475154705,-1292.843270783138,-1990.3944999662926,-2382.4696565447375,-2834.245989886811
