timestamp,label,FC3,C3,CP3,Cz,FCz,FC4,C4,CP4
2025-12-12 18:08:49.990589,Right,1554.2707367702644,2262.7412102350886,2322.3629614314495,2009.723006642412,1154.9507795659495,1867.0698863902746,1910.114430378635,2437.489159270945
2025-12-12 18:08:50.007640,Right,8370.676801197667,12183.021296198942,12504.630344027652,10822.116844373553,6238.92194308881,10054.053370041494,10284.347430506754,13124.261390480668
2025-12-12 18:08:50.010639,Right,19177.8032897934,27903.01160825483,28641.733284510352,24790.425455097826,14389.749782101631,23031.6250868984,23553.57702158312,30060.152819450814
2025-12-12 18:08:50.014666,Right,23974.489902525755,34871.526086680286,35798.51436905825,30988.139266956736,18238.89773225772,28792.105020263465,29432.3443410558,37570.2524926458
2025-12-12 18:08:50.018684,Right,16229.907234722967,23612.15258864862,24242.411767962236,20986.272853453745,12717.24893229856,19505.94649233023,19921.157397787487,25442.642491667575
2025-12-12 18:08:50.021631,Right,1860.9720931403572,2743.273815274122,2814.358100733458,2435.7868882068287,1830.2326502508804,2279.2761407032667,2300.496351522699,2957.6774266818247
2025-12-12 18:08:50.025691,Right,-8931.899309375032,-12936.770103116112,-13289.261237234838,-11502.1264751821,-6762.431488650196,-10665.973816468351,-10932.97596870421,-13940.020185490634
2025-12-12 18:08:50.029708,Right,-11636.782081393554,-16896.134962226555,-17352.734436577302,-15011.917509843246,-9066.708468702302,-13929.560549017915,-14269.285599964904,-18206.832691594318
2025-12-12 18:08:50.033717,Right,-8324.394182040473,-12109.789244410815,-12432.344633013883,-10749.056127754971,-6341.704243374028,-9973.911352883559,-10226.946573571826,-13047.011904907413
2025-12-12 18:08:50.037724,Right,-3599.8347479236545,-5230.773560617876,-5369.310038292897,-4640.8577291377005,-2531.947899434832,-4299.966856046696,-4421.440982393397,-5633.944147248985
2025-12-12 18:08:50.042677,Right,-1018.4097771013039,-1454.1723278451245,-1497.2462835933547,-1294.4271596198669,-718.616992659634,-1189.2059357898543,-1231.951568215387,-1566.3151990968036
2025-12-12 18:08:50.046737,Right,-1544.714353301155,-2228.787587804836,-2292.970332794357,-1979.8521946026012,-1293.9497687119874,-1826.5156672801822,-1881.284112907364,-2400.2853974050377
