timestamp,label,FC3,C3,CP3,Cz,FCz,FC4,C4,CP4
2025-12-12 20:48:52.009647,Right,2262.152090879048,2460.140785682453,2495.933617572918,2354.729589497098,1962.0950322724364,1996.1843519460283,2305.116532631479,2618.116987576471
2025-12-12 20:48:52.030746,Right,12180.80405397404,13248.569289139108,13440.963166169291,12681.71228962372,10563.789579133809,10750.615352915816,12414.218593745252,14100.095477012144
2025-12-12 20:48:52.034765,Right,27904.389941651694,30357.365249622424,30796.732896397945,29061.904868033413,24191.75953413812,24636.58111016182,28447.933123376075,32311.104730592055
2025-12-12 20:48:52.037709,Right,34888.93567326519,37973.64211988056,38519.0734806232,36362.38485473365,30221.53570951361,30826.276875187054,35591.57247898757,40422.719929137646
2025-12-12 20:48:52.040740,Right,23633.47942300907,25757.24766002263,26117.783818410404,24683.044902910653,20425.053451507752,20926.498851348224,24152.86890757792,27426.59829325184
2025-12-12 20:48:52.044788,Right,2710.9149739600252,3017.4027919473883,3039.9325052747445,2926.8126848897664,2276.561486582941,2480.738683708216,2846.6258834711334,3227.91949883863
2025-12-12 20:48:52.047743,Right,-13060.432240249298,-14134.992487312702,-14365.477465807751,-13490.225776785548,-11360.931524891494,-11443.316129055922,-13232.124329855782,-15023.986485603382
2025-12-12 20:48:52.050753,Right,-17055.448650459934,-18487.54605305585,-18778.802494946285,-17662.212118385825,-14788.92281773605,-14984.52613108058,-17315.704207866685,-19651.997593399603
2025-12-12 20:48:52.054833,Right,-12217.878634934255,-13234.070808592252,-13442.784454020264,-12640.22797330172,-10600.18574825069,-10723.80056458892,-12390.415747399442,-14059.535082521441
2025-12-12 20:48:52.057844,Right,-5287.778508473886,-5702.723613412818,-5797.549829450902,-5435.227511552628,-4611.909261297085,-4609.875322919281,-5329.129355918791,-6047.5467002873775
2025-12-12 20:48:52.061792,Right,-1525.7644109362736,-1614.3109789403388,-1648.94869670365,-1523.8290485533653,-1343.2311624485883,-1293.434310274548,-1499.896143552498,-1699.7948560114019
2025-12-12 20:48:52.065876,Right,-2326.525882348651,-2484.7288396395743,-2531.6754041698296,-2358.678735899972,-2018.5753537460696,-2003.9935695602326,-2319.888356027077,-2626.588931501494
2025-12-12 20:48:52.069894,Right,-5455.047408910003,-5885.453202060075,-5979.193555579754,-5615.370128273964,-4736.735188574414,-4764.278904763516,-5507.14104624209,-6246.82086138404
2025-12-12 20:48:52.072889,Right,-7431.986131078331,-8037.420202550595,-8158.9152239836985,-7676.514063523035,-6467.097780486918,-6508.454483615817,-7522.689178038738,-8540.763418088201
2025-12-12 20:48:52.076888,Right,-6610.6566229350865,-7150.610783816781,-7256.771495465189,-6829.381742258556,-5745.2207366164075,-5790.142221199581,-6693.849741299753,-7598.729143744451
2025-12-12 20:48:52.081839,Right,-4358.048957606894,-4706.6289313180605,-4775.107745741261,-4492.076671821531,-3769.607058001333,-3810.4963338579983,-4405.476672717137,-4994.012897971203
2025-12-12 20:48:52.085904,Right,-3174.583458016976,-3421.5072321578627,-3468.75372311892,-3263.164203805849,-2748.7707806230756,-2766.6680794011336,-3197.3734442942077,-3622.3388168455567
2025-12-12 20:48:52.089928,Right,-3855.4185869003413,-4163.285452498007,-4220.425163555192,-3973.5230147722177,-3362.1801523495233,-3363.9956904898863,-3887.4358476864873,-4414.100718573085
2025-12-12 20:48:52.093920,Right,-4908.782750331215,-5313.325812068768,-5389.196195750264,-5075.720442080637,-4270.934077037033,-4297.163187968661,-4967.057448886102,-5644.711199885467
2025-12-12 20:48:52.097933,Right,-4694.399430977879,-5085.820188336773,-5160.605418562307,-4861.243831463158,-4055.781387513387,-4117.6223247546,-4760.531560441712,-5407.678243534174
2025-12-12 20:48:52.100979,Right,-3456.9308047894156,-3743.506908570067,-3798.4049311348936,-3579.4403339669807,-2977.17590965156,-3029.9362987844506,-3504.7627581898123,-3982.4949582901318
2025-12-12 20:48:52.104972,Right,-2762.627491673338,-2991.217199683306,-3033.661958520999,-2859.9620379272383,-2399.4329359680414,-2415.2812353527406,-2796.724667254486,-3186.672224326292
2025-12-12 20:48:52.109931,Right,-3295.3450750746997,-3575.6763579791877,-3626.790945964167,-3418.7551906562876,-2868.262837604503,-2888.5666357842274,-3344.6713605064433,-3813.042128658388
2025-12-12 20:48:52.113987,Right,-4005.515149241546,-4353.76397054852,-4417.230616904097,-4164.292642234359,-3459.5056571096648,-3526.7985384935746,-4079.479202790535,-4641.0988172532525
2025-12-12 20:48:52.118035,Right,-3646.5826600827277,-3966.1551120479126,-4023.2157508006785,-3795.3788260626607,-3136.9715566966916,-3218.743969369796,-3719.468043216504,-4226.6286370502785
2025-12-12 20:48:52.122044,Right,-2501.65605139907,-2721.592834386276,-2758.6271576704457,-2605.465150559321,-2166.922992628766,-2208.0252734913956,-2550.5942747722147,-2903.744109889958
2025-12-12 20:48:52.125129,Right,-1943.1674572958145,-2116.135521597462,-2144.140085495077,-2026.4965956738451,-1697.7572226545308,-1714.3743106871843,-1981.6191513817757,-2263.1987548994366
2025-12-12 20:48:52.129096,Right,-2507.901159286499,-2733.169201795594,-2771.3066320689395,-2618.7817612417275,-2167.0566868667956,-2218.2686179982265,-2563.064451525337,-2919.3016600511037
2025-12-12 20:48:52.133040,Right,-3184.1593399768462,-3469.2257159861038,-3517.521670935792,-3326.2508258625166,-2733.6098760315217,-2820.2106078510405,-3254.7314799191663,-3697.1100491448306
2025-12-12 20:48:52.137093,Right,-2851.9773533130065,-3106.6556985935895,-3147.1972304341616,-2981.339020124753,-2459.3811765172286,-2525.532731380197,-2911.456465265248,-3307.0648301416077
2025-12-12 20:48:52.142099,Right,-1816.2239678448532,-1980.5495515023358,-2003.444732259144,-1903.9195484675001,-1579.8668083475204,-1609.4224294761661,-1853.1258824157994,-2108.3665769144427
2025-12-12 20:48:52.146087,Right,-1322.3977320104605,-1445.932163825375,-1461.9861369860591,-1392.3631199352676,-1140.4053698179778,-1177.5748378721764,-1354.3768302877434,-1538.8913134092
2025-12-12 20:48:52.150096,Right,-1815.1187020038487,-1983.5165302357636,-2007.8908153363736,-1907.72373238008,-1550.1911157644354,-1617.0201742906356,-1860.6422337843105,-2108.505386445322
2025-12-12 20:48:52.154052,Right,-2388.8249375143787,-2607.9829395443667,-2640.1990446426207,-2506.2033355323365,-2059.0205704002874,-2122.3751786256908,-2443.6450631669722,-2772.7239514823304
2025-12-12 20:48:52.158109,Right,-2101.0070292040473,-2296.7120578654576,-2323.4903582588304,-2208.7173837560695,-1829.113780614105,-1867.4973627943546,-2149.807541385293,-2444.5273891625693
2025-12-12 20:48:52.163139,Right,-1234.8960691154934,-1357.7352405824931,-1371.5150674195029,-1310.9394785837503,-1069.572569035343,-1109.2830263066571,-1272.9132246826775,-1446.6947321030311
2025-12-12 20:48:52.167167,Right,-819.8553786188131,-907.6089335283032,-915.2467679205583,-881.4675623383373,-689.8666162025183,-750.4932127761422,-854.6015446473612,-965.0276249782182
2025-12-12 20:48:52.170147,Right,-1204.7592380498536,-1325.5535814901814,-1338.3470128517365,-1281.7177244810155,-1030.2213135088095,-1090.4932953794487,-1244.324731865432,-1407.9021527639125
2025-12-12 20:48:52.173181,Right,-1663.6757961635012,-1825.6981894442579,-1845.5933358399197,-1759.0897908206098,-1447.5386199393542,-1492.9148852387443,-1709.7814117746893,-1942.6491874810308
2025-12-12 20:48:52.177169,Right,-1448.5638500096975,-1595.679392864462,-1614.2819841624005,-1537.8320525803138,-1253.6712779495865,-1306.6441911495058,-1496.5204557219986,-1701.2239154183771
2025-12-12 20:48:52.181138,Right,-761.7350624538958,-851.8655943563208,-861.8218256835826,-826.2980384433176,-634.6170676997863,-707.0828506810358,-804.235062376014,-910.2962006293237
2025-12-12 20:48:52.186208,Right,-395.6758153944975,-453.8640849451767,-458.1462677558884,-445.9858144465834,-320.53642957890406,-384.20237886649556,-430.9969981671311,-487.4841588148847
2025-12-12 20:48:52.190233,Right,-653.7750707999803,-734.6105946712196,-742.4995358692249,-714.0856991547626,-569.177191739087,-608.0745853068074,-690.5649629151449,-790.2210908314446
2025-12-12 20:48:52.193233,Right,-1014.9444865988335,-1130.16971779929,-1145.074279960245,-1091.76121747063,-882.6470050277421,-929.3687140828115,-1062.3290580020985,-1215.1653380350908
2025-12-12 20:48:52.197243,Right,-885.466960154241,-992.4303443948738,-1007.4645921181655,-960.2063355833525,-743.7866841073846,-823.4873421358061,-938.6171099233907,-1068.7727595927427
2025-12-12 20:48:52.201252,Right,-363.46284461929463,-425.0308372628642,-432.7572236803826,-417.85216756362934,-284.1265823491849,-365.3958427205798,-408.6777061658795,-464.3326044260757
2025-12-12 20:48:52.205268,Right,-43.59964368195506,-76.71526599128265,-79.8251932291314,-84.04209966538474,-29.80709385476075,-77.44354630686576,-79.29330096789636,-96.93324470857624
2025-12-12 20:48:52.209274,Right,-206.54682712012436,-256.09864773624577,-263.368127462978,-254.79081193788443,-180.35275165975327,-217.89406604127726,-246.78210174909327,-292.5941059013712
